2022,09,091529,002,0051,11,08,8,1,22091108,6,1,2, ,2,35,9,4, ,8,8,4,9,2022,10,9,2022,20,3,1987,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,1,6,0,0,0,0,0,0,1,4,4,2, , , , , , , , ,1,965.1359895684
2022,07,091558,001,0008,11,08,8,1,22071108,11,1,2, ,1,52,1, , ,8,8,3,7,2022,9,7,2022,16,8,1969,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,1,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1103.15735325163
2022,07,091952,002,0044,11,08,8,1,22071108,9,1,2, ,1,29,6,5, ,8,8,3,7,2022,9,7,2022,31,7,1992,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,1,1,1,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1421.12531417569
2022,07,019460,003,0092,11,08,8,1,22071108,3,1,2, ,1,26,6,5, ,8,8,19,6,2022,25,6,2022,22,2,1996,1, , , , , , , , , , , , , , ,951,5610,4,5,2, ,99,99,2019,13,8,8,13,13,13,13,81,1, ,2,1,2,350,0, , ,1000,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1516,0,0,0,1000,0,2516,1516,1,1134.04305339074
2022,08,090948,002,0036,11,08,8,1,22081108,9,1,2, ,1,30,8,3, ,8,8,7,8,2022,13,8,2022,7,10,1991,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,4,8,2021,12,0,12,12,12,12,12,72,1, ,1,1, , , ,2598,0, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,5,4,1, , ,2598,0, , ,2598,2598,1,1160.92635519423
2022,07,091617,002,0046,11,08,8,1,22071108,6,1,2, ,1,32,10,5, ,8,8,10,7,2022,16,7,2022,1,1,1990,1, , , , , , , , , , , , , , ,436,4923,3,5,2, ,99,99,2015,11,11,11,11,11,11,11,77,1, ,1,2,4,4500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4500,0,0,0,0,0,4500,4500,1,1285.78004615896
2022,08,091381,002,0037,11,08,8,1,22081108,4,1,2, ,1,25,6,5, ,8,8,31,7,2022,6,8,2022,1,6,1997,1, , , , , , , , , , , , , , ,571,4663,3,5,1,4,99,1,2021,0,9,9,9,9,9,5,50,1, ,2,2,2,350,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1516,0, , , , ,1516,1516,1,1291.37972481611
2022,07,092313,002,0070,11,08,8,1,22071108,4,1,2, ,2,20,5,1, ,8,8,3,7,2022,9,7,2022,22,9,2001,1, , , , , , , , , , , , , , ,942,5610,3,5,1,2,15,5,2022,0,8,8,8,8,8,8,48,1, ,1,1,1,25,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,625,0,0,0,0,0,625,625,1,998.493324856051
2022,07,091486,001,0012,11,08,8,1,22071108,6,1,2, ,1,22,6,5, ,8,8,26,6,2022,2,7,2022,31,3,2000,1, , , , , , , , , , , , , , ,455,8220,3,4,2, ,5,11,2021,0,8,8,8,8,8,8,48,1, ,2,2,4,1025,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1,1025,0,0,0,0,0,1025,1025,1,1195.27181280889
2022,09,090606,001,0003,11,08,8,1,22091108,9,1,2, ,2,25,6,5, ,8,8,4,9,2022,10,9,2022,8,9,1997,1, , , , , , , , , , , , , , ,572,4730,3,5,2, ,4,3,2022,0,8,8,8,8,8,8,48,1, ,2,1,4,1025,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,8,4,1,1025,0, , , , ,1025,1025,1,1493.45068860775
